epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,445.339,0.48235,0.23181,0.92324,0.99957,0.99465,0.995,0.9041,0.4777,0.22466,0.90761,0.000847336,0.000847336,0.000847336
151,448.306,0.4782,0.22621,0.91577,0.99383,1,0.995,0.9061,0.49727,0.22207,0.91549,0.000841835,0.000841835,0.000841835
152,451.27,0.49033,0.23525,0.93945,0.99914,0.99951,0.995,0.9013,0.48513,0.22993,0.91793,0.000836334,0.000836334,0.000836334
153,454.24,0.49478,0.23469,0.92142,0.99632,0.99099,0.995,0.89919,0.51485,0.25326,0.92551,0.000830833,0.000830833,0.000830833
154,457.211,0.47956,0.22915,0.91537,0.99837,0.99515,0.995,0.89829,0.5022,0.23936,0.91294,0.000825332,0.000825332,0.000825332
155,460.177,0.4554,0.22411,0.89702,0.999,0.9955,0.995,0.90816,0.48089,0.2327,0.9089,0.000819831,0.000819831,0.000819831
156,463.173,0.47352,0.23036,0.91571,0.99355,0.98649,0.99473,0.90144,0.49336,0.2586,0.91291,0.000814329,0.000814329,0.000814329
157,466.13,0.47633,0.22712,0.92218,0.99917,0.99063,0.99491,0.904,0.4833,0.23655,0.90738,0.000808828,0.000808828,0.000808828
158,469.093,0.46645,0.22282,0.91333,0.9994,0.9955,0.995,0.90821,0.47516,0.22229,0.90512,0.000803327,0.000803327,0.000803327
159,472.089,0.45725,0.21916,0.91113,0.99544,0.96539,0.99331,0.90575,0.5027,0.27453,0.9257,0.000797826,0.000797826,0.000797826
160,475.051,0.47699,0.22894,0.92808,0.99648,0.9955,0.995,0.9077,0.48062,0.22941,0.91564,0.000792325,0.000792325,0.000792325
161,478.017,0.46888,0.22213,0.92517,0.99678,0.99966,0.995,0.91164,0.49357,0.21048,0.91111,0.000786824,0.000786824,0.000786824
162,481.002,0.47484,0.22042,0.90851,0.99345,0.9955,0.99495,0.91627,0.45418,0.21594,0.90266,0.000781323,0.000781323,0.000781323
163,483.988,0.47432,0.22388,0.90928,0.99409,0.99099,0.995,0.90373,0.49971,0.24297,0.92185,0.000775822,0.000775822,0.000775822
164,488.014,0.47315,0.22045,0.90933,0.99905,0.9955,0.995,0.90702,0.47592,0.21525,0.91027,0.000770321,0.000770321,0.000770321
165,490.974,0.47167,0.22497,0.91632,0.99483,0.9955,0.99495,0.90565,0.48326,0.21936,0.91256,0.00076482,0.00076482,0.00076482
166,493.923,0.45174,0.21835,0.90376,0.99851,0.9955,0.995,0.90408,0.48448,0.21352,0.91702,0.000759318,0.000759318,0.000759318
167,496.867,0.46008,0.22307,0.91387,0.99698,0.99966,0.995,0.90426,0.46947,0.2159,0.92159,0.000753817,0.000753817,0.000753817
168,499.825,0.43765,0.21491,0.91069,0.99677,0.98708,0.995,0.90991,0.4723,0.23063,0.9132,0.000748316,0.000748316,0.000748316
169,502.788,0.43987,0.21886,0.89799,0.9989,0.9955,0.995,0.91121,0.46213,0.21893,0.90484,0.000742815,0.000742815,0.000742815
170,505.743,0.43659,0.21442,0.90857,0.99948,1,0.995,0.91485,0.45839,0.21089,0.90424,0.000737314,0.000737314,0.000737314
171,508.692,0.43539,0.21334,0.89522,0.995,0.9955,0.995,0.91556,0.44497,0.23015,0.89818,0.000731813,0.000731813,0.000731813
172,511.644,0.44415,0.21918,0.90729,0.99151,1,0.99496,0.9223,0.44426,0.22114,0.89274,0.000726312,0.000726312,0.000726312
173,514.624,0.45143,0.21638,0.90443,0.99685,0.99958,0.995,0.91609,0.46007,0.21627,0.89745,0.000720811,0.000720811,0.000720811
174,517.578,0.4377,0.21337,0.89565,0.99855,1,0.995,0.91275,0.46408,0.21887,0.90305,0.00071531,0.00071531,0.00071531
175,520.527,0.43157,0.21519,0.91528,0.99944,1,0.995,0.91416,0.46904,0.21499,0.91399,0.000709809,0.000709809,0.000709809
176,523.465,0.44192,0.21064,0.90491,0.99801,0.99969,0.995,0.91521,0.4491,0.20714,0.89426,0.000704307,0.000704307,0.000704307
177,526.424,0.41957,0.20673,0.8925,0.99825,0.99976,0.995,0.91986,0.44707,0.2036,0.90917,0.000698806,0.000698806,0.000698806
178,529.379,0.43145,0.20761,0.89804,0.99915,1,0.995,0.9199,0.45249,0.20259,0.8985,0.000693305,0.000693305,0.000693305
179,532.33,0.43701,0.209,0.8991,0.99865,0.99532,0.995,0.91185,0.48327,0.22574,0.91471,0.000687804,0.000687804,0.000687804
180,535.287,0.43436,0.20878,0.90727,0.99731,0.99966,0.995,0.91648,0.45759,0.21222,0.90097,0.000682303,0.000682303,0.000682303
181,538.244,0.43158,0.20723,0.90438,0.99725,0.99969,0.995,0.92634,0.43168,0.20303,0.89309,0.000676802,0.000676802,0.000676802
182,541.218,0.43698,0.21006,0.89677,0.99672,0.9997,0.995,0.92499,0.43795,0.2043,0.89932,0.000671301,0.000671301,0.000671301
183,544.169,0.42586,0.20995,0.88596,0.99905,1,0.995,0.91675,0.45148,0.20121,0.90813,0.0006658,0.0006658,0.0006658
184,547.128,0.42677,0.2081,0.89232,0.99969,0.99582,0.995,0.92438,0.43684,0.20246,0.89715,0.000660299,0.000660299,0.000660299
185,550.121,0.4167,0.2025,0.88445,0.99958,0.99581,0.995,0.92426,0.43672,0.19369,0.89481,0.000654798,0.000654798,0.000654798
186,553.066,0.43181,0.20321,0.88907,0.998,0.99976,0.995,0.91237,0.46058,0.19503,0.90394,0.000649297,0.000649297,0.000649297
187,556.025,0.40524,0.19796,0.88316,0.99972,0.99576,0.995,0.92541,0.44105,0.20286,0.90254,0.000643795,0.000643795,0.000643795
188,558.966,0.41529,0.20017,0.90187,0.99406,0.9955,0.99477,0.9238,0.42996,0.21106,0.8968,0.000638294,0.000638294,0.000638294
189,561.914,0.40645,0.19676,0.87822,0.99388,0.9955,0.99473,0.92014,0.44733,0.21407,0.90552,0.000632793,0.000632793,0.000632793
190,564.862,0.3875,0.19033,0.86221,0.99723,0.9955,0.995,0.91835,0.45832,0.20839,0.91458,0.000627292,0.000627292,0.000627292
191,567.803,0.4004,0.19924,0.88334,0.99944,0.9955,0.995,0.92207,0.45102,0.20668,0.90862,0.000621791,0.000621791,0.000621791
192,570.749,0.40916,0.20257,0.88026,0.99937,0.9955,0.995,0.92226,0.42629,0.19424,0.90277,0.00061629,0.00061629,0.00061629
193,573.692,0.41235,0.20059,0.8774,0.99966,0.99586,0.995,0.91374,0.4525,0.20057,0.91513,0.000610789,0.000610789,0.000610789
194,576.632,0.40414,0.19758,0.88089,0.99899,0.9955,0.995,0.91434,0.45556,0.20994,0.91109,0.000605288,0.000605288,0.000605288
195,579.578,0.42107,0.20048,0.88795,0.99346,0.99099,0.9945,0.91282,0.45444,0.21757,0.90325,0.000599787,0.000599787,0.000599787
196,582.523,0.41729,0.20055,0.88323,0.99829,0.99099,0.99495,0.91874,0.43793,0.20579,0.89773,0.000594286,0.000594286,0.000594286
197,585.472,0.40371,0.19463,0.8843,0.99756,0.9955,0.995,0.91354,0.46119,0.20422,0.90587,0.000588784,0.000588784,0.000588784
198,588.43,0.40367,0.1937,0.88672,0.99579,0.99972,0.995,0.91862,0.43835,0.19934,0.89659,0.000583283,0.000583283,0.000583283
199,591.378,0.40082,0.19526,0.87449,0.99816,0.9955,0.995,0.91924,0.43661,0.20436,0.89717,0.000577782,0.000577782,0.000577782
200,594.324,0.39546,0.19431,0.88313,0.99864,0.99099,0.99495,0.92245,0.44599,0.20631,0.89446,0.000572281,0.000572281,0.000572281
201,597.271,0.39011,0.19157,0.87002,0.9989,0.9955,0.995,0.92554,0.42759,0.19846,0.89235,0.00056678,0.00056678,0.00056678
202,600.22,0.39712,0.19697,0.8806,0.99972,0.99583,0.995,0.91858,0.44661,0.2069,0.90307,0.000561279,0.000561279,0.000561279
203,603.172,0.4002,0.19402,0.87367,0.99953,0.99576,0.995,0.92812,0.41903,0.19605,0.89192,0.000555778,0.000555778,0.000555778
204,606.148,0.4019,0.1953,0.89512,0.99662,0.99968,0.995,0.92155,0.43245,0.19235,0.89581,0.000550277,0.000550277,0.000550277
205,609.097,0.38248,0.18786,0.86264,0.99802,0.9955,0.995,0.92625,0.42733,0.19404,0.89433,0.000544776,0.000544776,0.000544776
206,612.08,0.39136,0.18766,0.8742,0.99301,0.99971,0.995,0.93011,0.43158,0.19036,0.89282,0.000539275,0.000539275,0.000539275
207,615.066,0.39332,0.19142,0.87414,0.99659,1,0.995,0.92057,0.44121,0.19419,0.89761,0.000533773,0.000533773,0.000533773
208,618.038,0.38458,0.18986,0.86787,0.99923,1,0.995,0.91931,0.44164,0.19688,0.89848,0.000528272,0.000528272,0.000528272
209,621.003,0.38585,0.19261,0.87949,0.99901,1,0.995,0.93049,0.42178,0.19496,0.89037,0.000522771,0.000522771,0.000522771
210,624.007,0.37519,0.18846,0.8676,0.99434,1,0.995,0.92489,0.43021,0.19223,0.89493,0.00051727,0.00051727,0.00051727
211,626.969,0.38475,0.19156,0.87328,0.99806,1,0.995,0.92958,0.42751,0.19005,0.89583,0.000511769,0.000511769,0.000511769
212,629.934,0.38911,0.19093,0.88666,0.999,1,0.995,0.92741,0.42099,0.18669,0.89367,0.000506268,0.000506268,0.000506268
213,633.028,0.37551,0.18602,0.85374,0.99898,1,0.995,0.92552,0.4262,0.1914,0.89929,0.000500767,0.000500767,0.000500767
214,635.986,0.39343,0.19,0.88042,0.99894,1,0.995,0.92354,0.42358,0.19728,0.90355,0.000495266,0.000495266,0.000495266
215,638.971,0.38679,0.18717,0.87462,0.99425,1,0.99473,0.91932,0.45105,0.19399,0.90668,0.000489765,0.000489765,0.000489765
216,641.926,0.37961,0.18511,0.86855,0.99915,1,0.995,0.91364,0.4704,0.20034,0.9186,0.000484263,0.000484263,0.000484263
217,644.874,0.38537,0.18917,0.86653,0.99853,1,0.995,0.92638,0.42325,0.19201,0.89696,0.000478762,0.000478762,0.000478762
218,647.827,0.38411,0.1899,0.87242,0.9988,1,0.995,0.92202,0.43528,0.19508,0.90264,0.000473261,0.000473261,0.000473261
219,650.783,0.38099,0.18942,0.86719,0.99891,1,0.995,0.92485,0.41633,0.18865,0.89006,0.00046776,0.00046776,0.00046776
220,653.719,0.38428,0.18677,0.87308,0.99865,1,0.995,0.92774,0.4263,0.18606,0.89638,0.000462259,0.000462259,0.000462259
221,656.697,0.37739,0.18258,0.86968,0.99901,1,0.995,0.93134,0.41113,0.18677,0.88792,0.000456758,0.000456758,0.000456758
222,659.702,0.36301,0.18285,0.86024,0.99889,1,0.995,0.92679,0.43135,0.18899,0.89849,0.000451257,0.000451257,0.000451257
223,662.647,0.35412,0.17823,0.85905,0.99843,1,0.995,0.93261,0.41888,0.18896,0.89769,0.000445756,0.000445756,0.000445756
224,665.63,0.36605,0.1836,0.85698,0.99984,1,0.995,0.93459,0.41253,0.19017,0.8912,0.000440255,0.000440255,0.000440255
225,668.624,0.3621,0.18129,0.85973,1,0.99976,0.995,0.93304,0.41242,0.18741,0.88786,0.000434754,0.000434754,0.000434754
226,671.572,0.3533,0.17658,0.8509,0.99988,1,0.995,0.92669,0.43107,0.18417,0.89554,0.000429253,0.000429253,0.000429253
227,674.512,0.36103,0.17874,0.85927,0.99843,0.99987,0.995,0.92624,0.42435,0.18523,0.89809,0.000423751,0.000423751,0.000423751
228,677.479,0.36198,0.17905,0.85755,0.99968,1,0.995,0.93001,0.40493,0.18114,0.88444,0.00041825,0.00041825,0.00041825
229,680.428,0.36093,0.1801,0.86933,0.99988,1,0.995,0.93023,0.41814,0.18478,0.88864,0.000412749,0.000412749,0.000412749
230,683.382,0.36751,0.18112,0.86962,0.99974,1,0.995,0.92917,0.41354,0.18326,0.88856,0.000407248,0.000407248,0.000407248
231,686.35,0.35883,0.17668,0.86413,0.99974,1,0.995,0.92896,0.41761,0.18487,0.89228,0.000401747,0.000401747,0.000401747
232,689.296,0.35917,0.17873,0.86424,0.99997,1,0.995,0.92796,0.41565,0.17909,0.89177,0.000396246,0.000396246,0.000396246
233,692.259,0.35294,0.17975,0.87038,0.99984,1,0.995,0.92845,0.42083,0.18313,0.89677,0.000390745,0.000390745,0.000390745
234,695.212,0.35098,0.1743,0.85087,0.99925,1,0.995,0.92827,0.41328,0.18178,0.89547,0.000385244,0.000385244,0.000385244
235,698.159,0.35369,0.17632,0.85319,0.99968,1,0.995,0.93465,0.40089,0.1796,0.89162,0.000379743,0.000379743,0.000379743
236,701.141,0.34965,0.1735,0.86182,0.99519,1,0.99473,0.92435,0.4184,0.18421,0.89482,0.000374242,0.000374242,0.000374242
237,704.095,0.34432,0.17228,0.85084,0.99975,0.99969,0.995,0.92434,0.42916,0.18901,0.89806,0.00036874,0.00036874,0.00036874
238,707.037,0.34352,0.1742,0.8504,0.99906,1,0.995,0.92524,0.43147,0.18887,0.8969,0.000363239,0.000363239,0.000363239
239,709.985,0.34786,0.17502,0.84818,0.99908,1,0.995,0.93001,0.41826,0.18213,0.8918,0.000357738,0.000357738,0.000357738
240,712.95,0.34145,0.17302,0.84849,0.99898,0.9997,0.995,0.9219,0.42975,0.18661,0.9007,0.000352237,0.000352237,0.000352237
241,715.919,0.34988,0.17312,0.85584,0.99895,0.99988,0.995,0.92444,0.41588,0.18653,0.89748,0.000346736,0.000346736,0.000346736
242,718.881,0.34051,0.17037,0.85436,0.99882,1,0.995,0.9299,0.41775,0.18372,0.89497,0.000341235,0.000341235,0.000341235
243,721.818,0.34128,0.17104,0.85119,0.99884,1,0.995,0.93196,0.41361,0.18217,0.89598,0.000335734,0.000335734,0.000335734
244,724.77,0.35317,0.17566,0.85754,0.99773,0.99974,0.995,0.92525,0.42316,0.18373,0.89956,0.000330233,0.000330233,0.000330233
245,727.717,0.34718,0.17299,0.8455,0.99786,0.99975,0.995,0.92695,0.41861,0.18068,0.90019,0.000324732,0.000324732,0.000324732
246,730.668,0.34966,0.17214,0.84885,0.99912,1,0.995,0.93236,0.40931,0.17956,0.89095,0.000319231,0.000319231,0.000319231
247,733.609,0.34888,0.17236,0.8547,0.99879,1,0.995,0.9295,0.40695,0.18012,0.89039,0.000313729,0.000313729,0.000313729
248,736.575,0.33565,0.17136,0.84575,0.99913,1,0.995,0.93273,0.40037,0.18037,0.89839,0.000308228,0.000308228,0.000308228
249,739.524,0.34244,0.17386,0.86215,0.99893,1,0.995,0.92867,0.4215,0.19012,0.90169,0.000302727,0.000302727,0.000302727
250,742.476,0.34816,0.1743,0.84784,0.99878,1,0.995,0.92162,0.43713,0.19327,0.91144,0.000297226,0.000297226,0.000297226
251,745.435,0.35418,0.17921,0.85944,0.99758,0.99853,0.995,0.92252,0.43331,0.19072,0.90483,0.000291725,0.000291725,0.000291725
252,748.401,0.34538,0.17312,0.85013,0.99587,0.99964,0.995,0.92948,0.41459,0.19085,0.89459,0.000286224,0.000286224,0.000286224
253,751.347,0.34564,0.17238,0.84793,0.9958,0.99957,0.995,0.93311,0.41082,0.18414,0.89054,0.000280723,0.000280723,0.000280723
254,754.306,0.33919,0.16883,0.84352,0.99599,0.99971,0.995,0.93362,0.40462,0.17821,0.89038,0.000275222,0.000275222,0.000275222
255,757.28,0.34023,0.16526,0.84948,0.99725,0.9997,0.995,0.93064,0.41309,0.17884,0.89707,0.000269721,0.000269721,0.000269721
256,760.221,0.3308,0.16744,0.84849,0.99816,0.99978,0.995,0.93427,0.4135,0.18079,0.89343,0.00026422,0.00026422,0.00026422
257,763.236,0.32596,0.16759,0.84296,0.99807,0.99978,0.995,0.93601,0.41057,0.17952,0.89273,0.000258718,0.000258718,0.000258718
258,766.227,0.32552,0.16694,0.84874,0.99864,0.99995,0.995,0.93564,0.40895,0.18033,0.89196,0.000253217,0.000253217,0.000253217
259,769.173,0.32671,0.16728,0.84497,0.99977,1,0.995,0.93404,0.41002,0.17851,0.89313,0.000247716,0.000247716,0.000247716
260,772.128,0.31873,0.1629,0.83741,0.99908,1,0.995,0.9321,0.40989,0.17647,0.89292,0.000242215,0.000242215,0.000242215
261,775.094,0.32729,0.16199,0.8403,1,0.99993,0.995,0.9324,0.40013,0.17389,0.88607,0.000236714,0.000236714,0.000236714
262,778.174,0.32949,0.16465,0.84815,0.99981,1,0.995,0.92867,0.41228,0.17279,0.89192,0.000231213,0.000231213,0.000231213
263,781.191,0.32441,0.16164,0.84691,0.99977,1,0.995,0.93463,0.40656,0.17077,0.89146,0.000225712,0.000225712,0.000225712
264,784.171,0.31923,0.16425,0.83188,0.99881,1,0.995,0.93181,0.41637,0.16966,0.89614,0.000220211,0.000220211,0.000220211
265,787.126,0.31531,0.16031,0.8409,0.99876,1,0.995,0.93293,0.41021,0.17141,0.89465,0.00021471,0.00021471,0.00021471
266,790.095,0.32643,0.16508,0.84927,0.99976,1,0.995,0.93723,0.40809,0.17313,0.89553,0.000209209,0.000209209,0.000209209
267,793.096,0.32654,0.16309,0.8513,0.99913,1,0.995,0.92846,0.41931,0.17313,0.8999,0.000203707,0.000203707,0.000203707
268,796.061,0.32855,0.16279,0.85152,0.99874,1,0.995,0.93711,0.41001,0.17044,0.90241,0.000198206,0.000198206,0.000198206
269,799.1,0.30421,0.15539,0.83757,0.99981,1,0.995,0.93208,0.41759,0.1717,0.91111,0.000192705,0.000192705,0.000192705
270,802.067,0.31965,0.16085,0.84316,0.99977,1,0.995,0.93028,0.41951,0.17498,0.90692,0.000187204,0.000187204,0.000187204
271,805.028,0.31124,0.15894,0.834,1,1,0.995,0.93261,0.41252,0.17324,0.90092,0.000181703,0.000181703,0.000181703
272,807.976,0.32865,0.1629,0.84668,0.9963,0.99972,0.995,0.9359,0.41473,0.17597,0.90159,0.000176202,0.000176202,0.000176202
273,810.941,0.31461,0.15855,0.84851,0.99996,1,0.995,0.9298,0.42291,0.17465,0.90538,0.000170701,0.000170701,0.000170701
274,813.93,0.31604,0.1575,0.83738,0.99993,1,0.995,0.93173,0.41937,0.1745,0.90531,0.0001652,0.0001652,0.0001652
275,816.948,0.31333,0.15903,0.83832,0.99879,1,0.995,0.93764,0.40604,0.1708,0.90076,0.000159699,0.000159699,0.000159699
276,819.923,0.30663,0.1565,0.83283,0.99836,0.99986,0.995,0.93465,0.41196,0.17511,0.89904,0.000154198,0.000154198,0.000154198
277,822.879,0.30891,0.1584,0.83464,1,0.99998,0.995,0.93085,0.41136,0.17533,0.90051,0.000148696,0.000148696,0.000148696
278,825.829,0.31564,0.16167,0.8365,0.99992,1,0.995,0.93356,0.41672,0.17348,0.90644,0.000143195,0.000143195,0.000143195
279,828.775,0.30256,0.15665,0.8324,0.99887,0.99689,0.995,0.93467,0.39964,0.17184,0.89716,0.000137694,0.000137694,0.000137694
280,831.725,0.31078,0.15694,0.85212,0.99833,0.99983,0.995,0.93593,0.40489,0.1708,0.89578,0.000132193,0.000132193,0.000132193
281,834.674,0.31843,0.15873,0.84806,1,0.99993,0.995,0.93333,0.40284,0.17186,0.89517,0.000126692,0.000126692,0.000126692
282,837.624,0.31312,0.158,0.83762,0.99982,1,0.995,0.93568,0.39906,0.17059,0.89481,0.000121191,0.000121191,0.000121191
283,840.576,0.30716,0.1536,0.83581,0.99977,1,0.995,0.93723,0.40094,0.16852,0.89525,0.00011569,0.00011569,0.00011569
284,843.518,0.31155,0.15378,0.83568,0.99912,1,0.995,0.93745,0.40256,0.17048,0.89673,0.000110189,0.000110189,0.000110189
285,846.494,0.30385,0.1543,0.83523,0.99734,0.99968,0.995,0.93561,0.40373,0.17021,0.89845,0.000104688,0.000104688,0.000104688
286,849.443,0.3088,0.15316,0.83776,0.99742,0.99968,0.995,0.93953,0.40225,0.17102,0.89741,9.91865e-05,9.91865e-05,9.91865e-05
287,852.42,0.30856,0.15359,0.83572,0.99896,1,0.995,0.93647,0.40621,0.17052,0.89689,9.36854e-05,9.36854e-05,9.36854e-05
288,855.364,0.30403,0.15413,0.8376,0.99896,1,0.995,0.93435,0.41171,0.16943,0.90027,8.81843e-05,8.81843e-05,8.81843e-05
289,858.309,0.30191,0.15282,0.83892,0.99903,1,0.995,0.93909,0.40654,0.16824,0.89989,8.26832e-05,8.26832e-05,8.26832e-05
290,861.247,0.30354,0.15439,0.83608,0.99933,1,0.995,0.93784,0.40515,0.16784,0.89963,7.71821e-05,7.71821e-05,7.71821e-05
291,864.493,0.29026,0.14884,0.82542,0.99923,1,0.995,0.93626,0.4038,0.16895,0.89801,7.1681e-05,7.1681e-05,7.1681e-05
292,867.461,0.29531,0.15233,0.83919,0.99912,1,0.995,0.93752,0.39888,0.1684,0.89772,6.61799e-05,6.61799e-05,6.61799e-05
293,870.41,0.28253,0.14684,0.81763,0.99917,1,0.995,0.93654,0.40227,0.16753,0.90029,6.06788e-05,6.06788e-05,6.06788e-05
294,873.352,0.28718,0.14877,0.83486,0.99919,1,0.995,0.93628,0.4032,0.16961,0.90114,5.51777e-05,5.51777e-05,5.51777e-05
295,876.3,0.2985,0.1507,0.83969,0.99903,1,0.995,0.93834,0.4015,0.16865,0.90079,4.96766e-05,4.96766e-05,4.96766e-05
296,879.249,0.2966,0.1512,0.83826,0.99893,1,0.995,0.93694,0.39666,0.16709,0.89996,4.41755e-05,4.41755e-05,4.41755e-05
297,882.226,0.28385,0.14814,0.83432,0.99865,0.99996,0.995,0.93928,0.39663,0.16723,0.89974,3.86744e-05,3.86744e-05,3.86744e-05
298,885.193,0.29594,0.15051,0.83099,0.99879,1,0.995,0.93854,0.39937,0.16891,0.901,3.31733e-05,3.31733e-05,3.31733e-05
299,888.15,0.29904,0.14922,0.83793,0.99891,1,0.995,0.93828,0.39791,0.16809,0.89977,2.76722e-05,2.76722e-05,2.76722e-05
300,891.119,0.28783,0.1479,0.83244,0.99899,1,0.995,0.94002,0.39811,0.16774,0.8993,2.21711e-05,2.21711e-05,2.21711e-05
